Espanol;Positivo;Negativo;Enojo;Anticipacion;Desagrado;Miedo;Alegria;Tristeza;Sorpresa;Confianza
lupa;0;0;0;0;0;0;0;0;0;0
aumentar;0;0;0;0;0;0;0;0;0;0
magnitud;0;0;0;0;0;0;0;0;0;0
urraca;0;0;0;0;0;0;0;0;0;0
criada;0;0;0;0;0;0;0;0;0;0
doncella;1;0;0;0;0;0;0;0;0;0
correo;0;0;0;1;0;0;0;0;0;0
principal;1;0;0;0;0;0;0;0;0;0
continente;0;0;0;0;0;0;0;0;0;0
pilar;1;0;0;0;0;0;0;0;0;1
mantenimiento;0;0;0;0;0;0;0;0;0;1
majestuoso;1;0;0;1;0;0;1;0;1;1
majestad;1;0;0;0;0;0;0;0;0;1
mayor;1;0;0;0;0;0;0;0;0;0
mayoria;1;0;0;0;0;0;1;0;0;1
hacer;0;0;0;0;0;0;0;0;0;0
fabricante;0;0;0;0;0;0;0;0;0;0
improvisado;0;1;0;0;0;0;0;0;0;0
maquillaje;0;0;0;0;0;0;0;0;0;0
enfermedad;0;1;0;0;0;0;0;0;0;0
malestar;0;1;0;0;0;0;0;1;0;0
malaria;0;1;0;0;1;1;0;1;0;0
masculino;0;0;0;0;0;0;0;0;0;0
malevolo;0;1;1;0;1;1;0;1;0;0
crimen;0;1;0;0;1;0;0;0;0;0
malformacion;0;1;0;0;0;0;0;0;0;0
malicia;0;1;1;0;0;1;0;0;0;0
malicioso;0;1;1;0;1;1;0;1;0;0
maligno;0;1;1;0;1;0;0;0;0;0
malignidad;0;1;0;0;0;1;0;1;0;0
maligno;0;1;1;0;0;1;0;0;0;0
centro comercial;0;0;0;0;0;0;0;0;0;0
maleable;0;0;0;0;0;0;0;0;0;0
mazo;0;0;0;0;0;0;0;0;0;0
negligencia profesional;0;1;1;0;0;0;0;0;0;0
mamifero;0;0;0;0;0;0;0;0;0;0
mamut;0;0;0;0;0;0;0;0;0;0
hombre;0;0;0;0;0;0;0;0;0;0
gestionar;1;0;0;0;0;0;0;0;0;1
administracion;1;0;0;0;0;0;0;0;0;1
gerente;0;0;0;0;0;0;0;0;0;0
Mandamus;0;1;0;0;0;1;0;0;0;0
mandarin;1;0;0;0;0;0;0;0;0;1
mandato;0;0;0;0;0;0;0;0;0;0
mandibula;0;0;0;0;0;0;0;0;0;0
mandolina;0;0;0;0;0;0;0;0;0;0
anima;0;0;0;0;0;0;0;0;0;0
maniobra;0;0;0;0;0;0;0;0;0;0
maniobra;0;0;0;0;0;0;0;0;0;0
pesebre;0;0;0;0;0;0;0;0;0;0
mutilar;0;1;1;0;1;1;0;1;0;0
mango;0;0;0;0;0;0;0;0;0;0
mangostan;0;0;0;0;0;0;0;0;0;0
virilidad;1;0;0;0;0;0;0;0;0;0
mania;0;1;0;0;0;0;0;0;0;0
maniaco;0;1;1;0;0;1;0;0;0;0
maniaco;0;1;0;0;0;0;0;0;0;0
manicura;0;0;0;0;0;0;0;0;0;0
manifiesto;0;0;0;0;0;0;0;0;0;0
manifestacion;0;0;0;0;0;1;0;0;0;0
manifestado;1;0;0;0;0;0;0;0;0;0
manifiestamente;0;0;0;0;0;0;0;0;0;0
manifiesto;0;0;0;0;0;0;0;0;0;0
colector;0;0;0;0;0;0;0;0;0;0
manipular;0;1;0;0;0;0;0;0;0;0
manipulacion;0;1;1;0;0;1;0;0;0;0
humanidad;0;0;0;0;0;0;0;0;0;0
varonil;1;0;0;0;0;0;0;0;0;0
mana;1;0;0;0;0;0;0;0;0;0
manera;0;0;0;0;0;0;0;0;0;0
amanerado;1;0;0;0;0;0;0;0;0;0
modales;1;0;0;0;0;0;0;0;0;0
senorio;0;0;0;0;0;0;0;0;0;0
palacio;0;0;0;0;0;0;0;0;0;0
homicidio involuntario;0;1;1;0;1;1;0;1;1;0
manto;0;0;0;0;0;0;0;0;0;0
manual;0;0;0;0;0;0;0;0;0;1
fabricar;0;0;0;0;0;0;0;0;0;0
fabricante;1;0;0;0;0;0;0;0;0;0
estiercol;0;1;0;0;1;0;0;0;0;0
manuscrito;0;0;0;0;0;0;0;0;0;0
mapa;0;0;0;0;0;0;0;0;0;0
mar;0;1;0;0;0;0;0;0;0;0
marmol;0;0;0;0;0;0;0;0;0;0
jaspeado;0;0;0;0;0;0;0;0;0;0
canicas;0;0;0;0;0;0;0;0;0;0
marzo;1;0;0;0;0;0;0;0;0;0
margen;0;1;0;0;0;0;0;1;0;0
marginal;0;0;0;0;0;0;0;0;0;0
marijuana;0;0;0;0;0;0;0;0;0;0
marina;0;0;0;0;0;0;0;0;0;1
marinero;0;0;0;0;0;0;0;0;0;0
maritimo;0;0;0;0;0;0;0;0;0;0
marca;0;0;0;0;0;0;0;0;0;0
marcado;1;0;0;0;0;0;0;0;0;0
mercado;0;0;0;0;0;0;0;0;0;0
vendible;1;0;0;0;0;0;0;0;0;0
mercado;0;0;0;0;0;0;0;0;0;0
marcas;0;0;0;0;0;0;0;0;0;0
marga;0;0;0;0;0;0;0;0;0;0
mermelada;0;0;0;0;0;0;0;0;0;0
granate;0;1;0;0;0;0;0;0;0;0
marquesina;0;0;0;0;0;0;0;0;0;0
marques;1;0;0;0;0;0;0;0;0;0
matrimonio;1;0;0;1;0;0;1;0;0;1
casado;0;0;0;0;0;0;0;0;0;0
medula;1;0;0;0;0;0;1;0;0;1
casar;1;0;0;1;0;1;1;0;1;1
pantano;0;0;0;0;0;0;0;0;0;0
mariscal;1;0;0;0;0;0;0;0;0;1
mercado;0;0;0;0;0;0;0;0;0;0
marcial;0;0;1;0;0;0;0;0;0;0
martingala;0;1;0;0;0;0;0;0;0;0
martir;0;1;0;0;0;1;0;1;0;0
martirio;0;1;0;0;0;1;0;1;0;0
maravilla;1;0;0;0;0;0;0;0;1;0
maravilloso;1;0;0;0;0;0;1;0;0;0
maravillosamente;1;0;0;0;0;0;1;0;0;0
masculino;1;0;0;0;0;0;0;0;0;0
masculinidad;0;0;0;0;0;0;0;0;0;0
mezcla;0;0;0;0;0;0;0;0;0;0
mascara;0;0;0;0;0;0;0;0;0;0
masoquismo;0;1;1;0;1;1;0;0;0;0
mason;0;0;0;0;0;0;0;0;0;0
mascarada;0;0;0;0;0;0;0;0;0;0
masa;0;0;0;0;0;0;0;0;0;0
masacre;0;1;1;0;1;1;0;1;0;0
masaje;1;0;0;0;0;0;1;0;0;0
masivo;0;0;0;0;0;0;0;0;0;0
dominar;1;0;0;0;0;0;0;0;0;0
cerebro;0;0;0;0;0;0;0;0;0;0
obra maestra;1;0;0;0;0;0;1;0;0;0
maestria;1;0;1;0;0;0;1;0;0;1
masturbarse;0;0;0;0;0;0;0;0;0;0
masturbacion;0;0;0;0;0;0;0;0;0;0
estera;0;0;0;0;0;0;0;0;0;0
partido;0;0;0;0;0;0;0;0;0;0
pareo;0;0;0;0;0;0;0;0;0;0
casamentero;0;0;0;1;0;0;0;0;0;0
companero;1;0;0;0;0;0;0;0;0;1
material;0;0;0;0;0;0;0;0;0;0
materialismo;0;1;0;0;0;0;0;0;0;0
materialista;0;1;0;0;1;0;0;0;0;0
materialista;0;0;0;0;0;0;0;0;0;0
materialidad;0;0;0;0;0;0;0;0;0;0
materializar;0;0;0;0;0;0;0;0;0;0
materialmente;0;0;0;0;0;0;0;0;0;0
materiales;0;0;0;0;0;0;0;0;0;0
material belico;0;0;0;0;0;0;0;0;0;0
materno;1;1;0;1;0;0;0;0;0;0
maternidad;0;0;0;0;0;0;0;0;0;0
matematico;0;0;0;0;0;0;0;0;0;1
matematico;0;0;0;0;0;0;0;0;0;0
matematicas;0;0;0;0;0;0;0;0;0;0
matriculacion;0;0;0;0;0;0;0;0;0;0
matrimonio;1;0;0;1;0;0;1;0;0;1
matriz;0;0;0;0;0;0;0;0;0;0
matrona;1;0;0;0;0;0;0;0;0;1
enmaranado;0;0;0;0;0;0;0;0;0;0
importar;0;0;0;0;0;0;0;0;0;0
estera;0;0;0;0;0;0;0;0;0;0
colchon;0;0;0;0;0;0;0;0;0;0
maduracion;0;0;0;0;0;0;0;0;0;0
madurez;0;0;0;0;0;0;0;0;0;0
mausoleo;0;0;0;0;0;0;0;1;0;0
color de malva;0;0;0;0;0;0;0;0;0;0
maxima;0;0;0;0;0;0;0;0;0;1
maximo;1;0;0;0;0;0;0;0;0;0
alcalde;1;0;0;0;0;0;0;0;0;0
laberinto;0;0;0;0;0;0;0;0;0;0
aguamiel;0;0;0;0;0;0;0;0;0;0
prado;1;0;0;0;0;0;0;0;0;0
comida;0;0;0;0;0;0;0;0;0;0
meandro;0;0;0;0;0;0;0;0;0;0
serpenteante;0;1;0;0;0;0;0;0;0;0
sentido;0;0;0;0;0;0;0;0;0;0
sin sentido;0;1;0;0;0;0;0;1;0;0
medio;0;0;0;0;0;0;0;0;0;0
mientras tanto;0;0;0;0;0;0;0;0;0;0
sarampion;0;1;0;0;1;1;0;1;0;0
mensurable;0;0;0;0;0;0;0;0;0;0
medida;0;0;0;0;0;0;0;0;0;1
mesurado;1;0;0;0;0;0;0;0;0;1
medicion;0;0;0;0;0;0;0;0;0;0
medicion;0;0;0;0;0;0;0;0;0;0
carne;0;0;0;0;0;0;0;0;0;0
mecanico;0;0;0;0;0;0;0;0;0;0
mecanico;0;0;0;0;0;0;0;0;0;0
mecanismo;0;0;0;0;0;0;0;0;0;0
medalla;1;0;0;1;0;0;1;0;1;1
medallon;0;0;0;0;0;0;0;0;0;0
medallista;0;0;0;0;0;0;0;0;0;0
entrometerse;0;1;1;0;0;0;0;0;0;0
intromision;0;0;0;0;0;0;0;0;0;0
medios de comunicacion;0;0;0;0;0;0;0;0;0;0
medio;0;0;0;0;0;0;0;0;0;0
mediana;0;0;0;0;0;0;0;0;0;0
mediar;1;0;0;1;0;0;0;0;0;1
mediacion;1;0;0;0;0;0;0;0;0;0
mediador;1;0;0;1;0;0;0;0;0;1
medico;1;0;0;1;0;1;0;0;0;1
medicinal;0;0;0;0;0;0;0;0;0;0
medicina;0;0;0;0;0;0;0;0;0;0
medieval;0;0;0;0;0;0;0;0;0;0
mediocre;0;1;0;0;0;0;0;0;0;0
mediocridad;0;1;0;0;0;0;0;0;0;0
meditacion;0;0;0;0;0;0;0;0;0;0
meditativo;0;0;0;0;0;0;0;0;0;0
Mediterraneo;1;0;0;0;0;0;0;0;0;0
medio;0;0;0;0;0;0;0;0;0;0
popurri;1;0;0;0;0;0;0;0;0;0
manso;0;0;0;0;0;0;0;1;0;0
reunirse;0;0;0;0;0;0;0;0;0;0
reunion;0;0;0;0;0;0;0;0;0;0
melancolico;0;1;0;0;0;0;0;1;0;0
melancolia;0;1;0;0;0;0;0;1;0;0
pelea confusa;0;1;0;0;0;1;0;0;0;0
melodioso;0;0;0;0;0;0;0;0;0;0
melodrama;0;1;1;0;0;0;0;1;0;0
melodramatico;0;0;0;0;0;0;0;0;0;0
melodia;0;0;0;0;0;0;0;0;0;0
derretir;0;0;0;0;0;0;0;0;0;0
fusion de un reactor;0;1;0;0;0;0;0;1;0;0
derritiendo;0;0;0;0;0;0;0;0;0;0
miembro;0;0;0;0;0;0;0;0;0;0
membrana;0;0;0;0;0;0;0;0;0;0
recuerdo;1;0;0;0;0;0;0;0;0;0
memorandum;0;0;0;0;0;0;0;0;0;0
memoria;0;0;0;0;0;0;0;0;0;0
cosas memorables;0;0;0;0;0;0;0;0;0;0
memorable;1;0;0;0;0;0;1;0;1;1
memorandum;0;0;0;0;0;0;0;0;0;0
memorial;0;0;0;0;0;0;0;0;0;0
monumentos conmemorativos;0;0;0;0;0;0;0;1;0;0
memorizar;0;0;0;0;0;0;0;0;0;0
memoria;0;0;0;0;0;0;0;0;0;0
amenaza;0;1;1;0;0;1;0;0;0;0
amenazador;0;1;1;0;0;1;0;0;0;0
casa de fieras;0;0;0;0;0;0;0;0;0;0
arreglar;0;0;0;0;0;0;0;0;0;0
zurcidura;1;0;0;0;0;0;0;0;0;0
servil;0;1;0;0;0;0;0;0;0;0
menisco;0;0;0;0;0;0;0;0;0;0
menstruo;1;0;0;0;0;0;0;0;0;0
menstrual;0;0;0;0;0;0;0;0;0;0
mental;0;0;0;0;0;0;0;0;0;0
mencionar;0;0;0;0;0;0;0;0;0;0
mentor;1;0;0;0;0;0;0;0;0;1
menu;0;0;0;0;0;0;0;0;0;0
maullar;0;0;0;0;0;0;0;0;0;0
mercantil;0;0;0;0;0;0;0;0;0;0
mercenario;0;1;0;0;0;1;0;0;0;0
mercancias;0;0;0;0;0;0;0;0;0;0
comerciante;0;0;0;0;0;0;0;0;0;1
misericordioso;1;0;0;0;0;0;0;0;0;0
despiadado;0;1;0;0;0;1;0;0;0;0
mercurial;0;0;0;0;0;0;0;0;0;0
misericordia;1;0;0;0;0;0;0;0;0;0
mero;0;0;0;0;0;0;0;0;0;0
unir;1;0;0;1;0;0;0;0;0;0
meridiano;0;0;0;0;0;0;0;0;0;0
meridional;0;0;0;0;0;0;0;0;0;0
merito;1;0;0;0;0;0;0;0;0;1
meritorio;1;0;0;0;0;0;1;0;0;1
sirena;0;0;0;0;0;0;0;0;0;0
alegria;1;0;0;0;0;0;1;0;1;0
alegre;1;0;0;0;0;0;1;0;0;0
colina baja;0;0;0;0;0;0;0;0;0;0
malla;0;0;0;0;0;0;0;0;0;0
mallas;0;0;0;0;0;0;0;0;0;0
hipnotizado;0;0;0;0;0;0;0;0;0;0
lio;0;1;0;0;1;0;0;0;0;0
mensaje;0;0;0;0;0;0;0;0;0;0
Mensajero;0;0;0;0;0;0;0;0;0;1
sucio;0;1;0;0;1;0;0;0;0;0
metabolismo;0;0;0;0;0;0;0;0;0;0
metal;0;0;0;0;0;0;0;0;0;0
metalurgia;0;0;0;0;0;0;0;0;0;0
metamorfosis;0;0;0;0;0;0;0;0;0;0
metafora;0;0;0;0;0;0;0;0;0;0
metaforico;0;0;0;0;0;0;0;0;0;0
metafisico;0;0;0;0;0;0;0;0;0;0
metafisica;0;0;0;0;0;0;0;0;0;0
metastasis;0;1;0;0;0;0;0;0;0;0
meteorito;0;0;0;0;0;0;0;0;0;0
meteorico;0;0;0;0;0;0;0;0;0;0
meteorito;0;0;0;0;0;0;0;0;0;0
meteorologico;0;0;0;0;0;0;0;0;0;0
meteorologia;0;0;0;0;0;0;0;0;0;0
metro;0;0;0;0;0;0;0;0;0;0
metanol;0;1;0;0;0;0;0;0;0;0
metodo;0;0;0;0;0;0;0;0;0;0
metodico;0;0;0;0;0;0;0;0;0;0
meticuloso;0;0;0;0;0;0;0;0;0;0
metrico;0;0;0;0;0;0;0;0;0;0
metrico;0;0;0;0;0;0;0;0;0;0
metrologia;0;0;0;0;0;0;0;0;0;0
metropoli;0;0;0;0;0;0;0;0;0;0
metropolitano;1;0;0;0;0;0;0;0;0;0
brio;1;0;0;0;0;0;0;0;0;0
maullar;0;0;0;0;0;0;0;0;0;0
mica;0;0;0;0;0;0;0;0;0;0
Mick;0;0;0;0;0;0;0;0;0;0
microbio;0;0;0;0;0;0;0;0;0;0
microbiologia;0;0;0;0;0;0;0;0;0;0
microcosmo;0;0;0;0;0;0;0;0;0;0
microgramo;0;0;0;0;0;0;0;0;0;0
micrometro;0;0;0;0;0;0;0;0;0;0
micron;0;0;0;0;0;0;0;0;0;0
microfono;0;0;0;0;0;0;0;0;0;0
microscopio;0;0;0;0;0;0;0;0;0;1
microscopico;0;0;0;0;0;0;0;0;0;0
microscopicamente;0;0;0;0;0;0;0;0;0;0
microscopia;1;0;0;0;0;0;0;0;0;0
medio;0;0;0;0;0;0;0;0;0;0
mediodia;0;0;0;0;0;0;0;0;0;0
medio;0;0;0;0;0;0;0;0;0;0
intermediario;0;0;0;0;0;0;0;0;0;0
del interior;0;0;0;0;0;0;0;0;0;0
medianoche;0;0;0;0;0;0;0;0;0;0
medio;0;0;0;0;0;0;0;0;0;0
pleno verano;0;0;0;0;0;0;0;0;0;0
a mitad de camino;0;0;0;0;0;0;0;0;0;0
Partera;1;1;0;1;0;0;1;0;0;1
parteria;1;0;0;0;0;0;0;0;0;0
poderoso;1;0;1;0;0;1;1;0;0;1
emigrar;0;0;0;0;0;0;0;0;0;0
migracion;0;0;0;0;0;0;0;0;0;0
migratorio;0;0;0;0;0;0;0;0;0;0
micro;0;0;0;0;0;0;0;0;0;0
moho;0;1;0;0;1;0;0;0;0;0
milla;0;0;0;0;0;0;0;0;0;0
kilometraje;0;0;0;0;0;0;0;0;0;0
hito;0;0;0;0;0;0;0;0;0;0
militante;0;0;0;0;0;0;0;0;0;0
militar;0;0;0;0;0;1;0;0;0;0
milicia;0;1;1;0;0;1;0;1;0;0
Leche;0;0;0;0;0;0;0;0;0;0
lechoso;0;0;0;0;0;0;0;0;0;0
molino;0;0;0;1;0;0;0;0;0;0
milenio;0;0;0;0;0;0;0;0;0;0
miligramo;0;0;0;0;0;0;0;0;0;0
milimetro;0;0;0;0;0;0;0;0;0;0
millon;0;0;0;0;0;0;0;0;0;0
millonario;0;0;0;0;0;0;0;0;0;0
mimica;1;0;0;0;0;0;0;0;0;0
imitar;0;0;0;0;0;0;0;0;0;0
imitando;0;0;0;0;0;0;0;0;0;0
mimetismo;0;1;0;0;0;0;0;0;1;0
mente;0;0;0;0;0;0;0;0;0;0
dispuesto;0;0;0;0;0;0;0;0;0;0
consciente de;1;0;0;0;0;0;0;0;0;0
atencion plena;1;0;0;0;0;0;0;0;0;0
mia;0;0;0;0;0;0;0;0;0;0
minero;0;0;0;0;0;0;0;0;0;0
mineral;0;0;0;0;0;0;0;0;0;0
mineralogia;0;0;0;0;0;0;0;0;0;0
mezclarse;0;0;0;0;0;0;0;0;0;0
mezclado;0;0;0;0;0;0;0;0;0;0
miniatura;0;0;0;0;0;0;0;0;0;0
microbus;0;0;0;0;0;0;0;0;0;0
minimizar;0;1;0;0;0;0;0;0;0;0
minimo;0;1;0;0;0;0;0;0;0;0
ministro;0;0;0;0;0;0;0;0;0;0
ministerial;0;0;0;0;0;0;0;0;0;0
ministerio;1;0;0;0;0;0;1;0;0;1
minivan;0;0;0;0;0;0;0;0;0;0
pececillo;0;0;0;0;0;0;0;0;0;0
menor;0;0;0;0;0;0;0;0;0;0
minoria;0;1;0;0;0;0;0;0;0;0
juglar;0;0;0;0;0;0;0;0;0;0
menta;0;0;0;0;0;0;0;0;0;0
minuscula;0;0;0;0;0;0;0;0;0;0
minuto;0;0;0;0;0;0;0;0;0;0
minucias;0;0;0;0;0;0;0;0;0;0
milagro;1;0;0;1;0;0;1;0;1;1
milagroso;1;0;0;0;0;0;1;0;1;0
espejismo;0;0;0;0;0;0;0;0;0;0
espejo;0;0;0;0;0;0;0;0;0;0
alegria;1;0;0;0;0;0;1;0;0;0
malversacion;0;0;0;0;0;0;0;0;0;0
mal comportamiento;0;1;1;0;1;0;0;0;1;0
aborto espontaneo;0;1;0;0;0;1;0;1;0;0
diverso;0;0;0;0;0;0;0;0;0;0
miscelanea;0;0;0;0;0;0;0;0;0;0
travesura;0;1;0;0;0;0;0;0;0;0
danoso;0;1;0;0;0;0;0;0;0;0
Idea equivocada;0;1;1;0;1;1;0;0;0;0
mala conducta;0;1;0;0;1;0;0;0;0;0
delito;0;0;0;0;0;0;0;0;0;0
miserable;0;1;1;0;1;0;0;1;0;0
tristemente;0;1;0;0;0;0;0;1;0;0
miseria;0;1;1;0;1;1;0;1;0;0
desgracia;0;1;0;0;0;1;0;1;0;0
equivocado;0;1;0;0;1;0;0;0;0;0
percance;0;1;0;0;1;1;0;1;1;0
mal informado;0;0;0;0;0;0;0;0;0;0
mala interpretacion;0;1;0;0;0;0;0;0;0;0
enganar;0;1;1;0;0;1;0;0;0;1
enganoso;0;1;1;0;1;0;0;0;0;0
mala administracion;0;1;0;0;0;0;0;0;0;0
desajuste;0;1;0;0;0;0;0;0;0;0
no coincidente;0;0;0;0;0;0;0;0;0;0
nombre equivocado;0;1;0;0;0;0;0;0;0;0
perder;0;1;1;0;1;0;0;0;0;0
fuera de lugar;0;1;0;0;0;0;0;0;0;0
falsificar;0;1;0;0;0;0;0;0;0;0
tergiversacion;0;1;0;0;0;0;0;1;0;0
tergiversado;0;1;1;0;0;0;0;0;0;0
perder;0;0;0;0;0;0;0;0;0;0
misil;0;0;0;0;0;1;0;0;0;0
desaparecido;0;1;0;0;0;1;0;1;0;0
mision;0;0;0;0;0;0;0;0;0;0
misionero;1;0;0;0;0;0;0;0;0;0
declaracion erronea;0;1;1;0;1;0;0;0;0;0
niebla;0;0;0;0;0;0;0;0;0;0
Error;0;1;0;0;0;0;0;1;0;0
equivocado;0;1;0;0;0;1;0;0;0;0
senor;0;0;0;0;0;0;0;0;0;0
amante;0;1;1;0;1;0;0;0;0;0
brumoso;0;0;0;0;0;0;0;0;0;0
entender mal;0;1;0;0;0;0;0;0;0;0
malentendido;0;1;1;0;0;0;0;1;0;0
mal uso;0;1;0;0;0;0;0;0;0;0
acaro;0;1;0;0;1;0;0;0;0;0
inglete;0;0;0;0;0;0;0;0;0;0
mitigacion;0;0;0;0;0;0;0;0;0;0
mezcla;0;0;0;0;0;0;0;0;0;0
mezclado;0;0;0;0;0;0;0;0;0;0
mezcla;0;0;0;0;0;0;0;0;0;0
gemido;0;0;0;0;0;1;0;1;0;0
foso;0;0;0;0;0;0;0;0;0;1
multitud;0;1;1;0;0;1;0;0;0;0
movil;0;0;0;1;0;0;0;0;0;0
movilidad;0;0;0;0;0;0;0;0;0;0
movilizacion;0;0;0;0;0;0;0;0;0;0
movilizar;0;0;0;0;0;0;0;0;0;0
mofa;0;1;0;0;1;0;0;0;0;0
burlon;0;1;1;0;1;0;0;1;0;0
modal;0;0;0;0;0;0;0;0;0;0
modalidad;0;0;0;0;0;0;0;0;0;0
modo;0;0;0;0;0;0;0;0;0;0
modelo;1;0;0;0;0;0;0;0;0;0
modelador;0;0;0;0;0;0;0;0;0;0
moderar;1;0;0;0;0;0;0;0;0;0
moderadamente;0;0;0;0;0;0;0;0;0;0
moderador;0;0;0;0;0;0;0;0;0;0
moderacion;0;0;0;0;0;0;0;0;0;0
moderador;1;0;0;0;0;0;0;0;0;1
moderno;0;0;0;0;0;0;0;0;0;0
modernismo;0;0;0;0;0;0;0;0;0;0
modesto;1;0;0;0;0;0;0;0;0;1
modestia;1;0;0;0;0;0;0;0;0;0
cantidad minima;0;0;0;0;0;0;0;0;0;0
modificable;0;0;0;0;0;0;0;0;0;0
modificacion;0;0;0;0;0;0;0;0;0;0
modificado;0;0;0;0;0;0;0;0;0;0
modificar;0;0;0;0;0;0;0;0;1;0
modular;0;0;0;0;0;0;0;0;0;0
modulacion;0;0;0;0;0;0;0;0;0;0
modulo;0;0;0;0;0;0;0;0;0;0
modulo;0;0;0;0;0;0;0;0;0;0
magnate;0;0;0;0;0;0;0;0;0;0
mitad;0;0;0;0;0;0;0;0;0;0
humedo;0;0;0;0;0;0;0;0;0;0
humedad;0;0;0;0;0;0;0;0;0;0
molar;0;0;0;0;0;0;0;0;0;0
melaza;0;0;0;0;0;0;0;0;0;0
molde;0;0;0;0;0;0;0;0;0;0
moldeado;0;0;0;0;0;0;0;0;0;0
moldura;0;0;0;0;0;0;0;0;0;0
mohoso;0;0;0;0;0;0;0;0;0;0
molecular;0;0;0;0;0;0;0;0;0;0
molecula;0;0;0;0;0;0;0;0;0;0
acoso;0;1;1;0;1;1;0;1;0;0
fundido;0;0;0;0;0;0;0;0;0;0
momento;0;0;0;0;0;0;0;0;0;0
momentaneo;0;0;0;0;0;0;0;0;0;0
trascendental;0;0;0;0;0;0;0;0;0;0
impulso;1;0;0;1;0;0;0;0;0;0
monada;0;0;0;0;0;0;0;0;0;0
monarca;0;0;0;0;0;0;0;0;0;0
monarquia;0;0;0;0;0;0;0;0;0;0
monasterio;0;0;0;0;0;0;0;0;0;0
monastico;0;0;0;0;0;0;0;0;0;0
monetario;1;0;0;1;0;0;0;0;0;0
dinero;1;0;1;1;0;0;1;0;1;1
monje;1;0;0;0;0;0;0;0;0;1
mono;0;0;0;0;0;0;0;0;0;0
monocromo;0;1;0;0;1;0;0;0;0;0
monogamia;0;0;0;0;0;0;0;0;0;1
monograma;0;0;0;0;0;0;0;0;0;0
monografia;0;0;0;0;0;0;0;0;0;0
monocapa;0;0;0;0;0;0;0;0;0;0
monologo;0;0;0;0;0;0;0;0;0;0
monopolista;0;1;0;0;0;0;0;0;0;0
monopolio;0;0;0;0;0;0;0;0;0;0
monotonia;0;0;0;0;0;0;0;0;0;0
monzon;0;1;0;0;0;0;0;1;0;0
monstruo;0;1;0;0;0;1;0;0;0;0
monstruosidad;0;1;1;0;1;1;0;0;1;0
monte;0;0;0;0;0;0;0;0;0;0
mes;0;0;0;0;0;0;0;0;0;0
mensual;0;0;0;0;0;0;0;0;0;0
Monumento;1;0;0;0;0;0;0;0;0;0
monumental;0;0;0;0;0;0;0;0;0;0
mugir;0;0;0;0;0;0;0;0;0;0
estados de animo;0;0;0;0;0;0;0;0;0;0
temperamental;0;1;1;0;0;0;0;1;0;0
Luna;0;0;0;0;0;0;0;0;0;0
luz de la luna;0;0;0;0;0;0;0;0;0;0
amarrado;0;0;0;0;0;0;0;0;0;0
amarradero;0;0;0;0;0;0;0;0;0;0
amarras;0;0;0;0;0;0;0;0;0;1
paramo;0;0;0;0;0;0;0;0;0;0
alce;0;0;0;0;0;0;0;0;0;0
discutible;0;1;0;0;0;0;0;0;0;0
discutido;0;0;0;0;0;0;0;0;0;0
fregona;0;0;0;0;0;0;0;0;0;0
moral;1;0;1;0;0;0;0;0;0;1
moralidad;1;0;0;0;0;0;0;0;0;1
moralidad;1;0;1;1;1;0;1;0;1;1
pantano;0;0;0;0;0;0;0;0;0;0
moratoria;0;0;0;0;0;0;0;0;0;0
morbido;0;1;0;0;0;0;0;1;0;0
morbosidad;0;1;1;0;1;1;0;1;0;0
morgue;0;1;0;0;1;1;0;1;0;0
moribundo;0;1;0;0;0;0;0;1;0;0
alborada;0;0;0;1;0;0;0;0;0;0
Manana;0;0;0;0;0;0;0;0;0;0
idiota;0;1;0;0;0;0;0;0;0;0
imbecil;0;1;0;0;0;0;0;0;0;0
morfina;0;0;0;0;0;0;0;0;0;0
morfismo;0;0;0;0;0;0;0;0;0;0
morfologia;0;0;0;0;0;0;0;0;0;0
dia siguiente;0;0;0;1;0;0;0;0;0;0
bocado;0;1;0;0;0;0;0;0;0;0
mortal;0;1;0;0;0;0;0;0;0;0
mortalidad;0;1;1;0;0;1;0;1;0;0
mortero;1;0;0;0;0;0;0;0;0;0
hipoteca;0;0;0;0;0;1;0;0;0;0
acreedor hipotecario;0;0;0;0;0;0;0;0;0;1
deudor hipotecario;0;0;0;0;0;1;0;0;0;0
mortificacion;0;1;0;1;1;1;0;1;0;0
mortuorio;0;1;0;0;0;1;0;1;0;0
mosaico;0;0;0;0;0;0;0;0;0;0
mezquita;0;0;1;0;0;0;0;0;0;0
mosquito;0;1;1;0;1;0;0;0;0;0
musgo;0;0;0;0;0;0;0;0;0;0
cubierto de musgo;0;0;0;0;0;0;0;0;0;0
polilla;0;0;0;0;0;0;0;0;0;0
madre;1;1;0;1;0;0;1;1;0;1
maternidad;1;0;0;0;0;0;1;0;0;1
movimiento;0;0;0;1;0;0;0;0;0;0
inmovil;0;0;0;0;0;0;0;0;0;0
motivo;1;0;0;0;0;0;0;0;0;0
abigarrado;0;0;0;0;0;0;0;0;0;0
motor;0;0;0;0;0;0;0;0;0;0
moto;0;0;0;0;0;0;0;0;0;0
motocicleta;0;0;0;0;0;0;0;0;0;0
Motte;0;0;0;0;0;0;0;0;0;0
abigarrado;0;0;0;0;0;0;0;0;0;0
lema;0;0;0;0;0;0;0;0;0;0
molde;0;0;0;0;0;0;0;0;0;0
monticulo;0;0;0;0;0;0;0;0;0;0
montar;0;0;0;0;0;0;0;0;0;0
montana;0;0;0;1;0;0;0;0;0;0
